Amount,HLA,Avg_Amount
45,HLA-C07:02.csv,1.4516129032258065
87,HLA-B15:18.csv,2.806451612903226
95,HLA-C15:05.csv,3.064516129032258
12,HLA-B40:06.csv,0.3870967741935484
27,HLA-A24:03.csv,0.8709677419354839
45,HLA-C07:01.csv,1.4516129032258065
87,HLA-B15:07.csv,2.806451612903226
4,HLA-B46:01.csv,0.12903225806451613
87,HLA-B15:02.csv,2.806451612903226
26,HLA-B45:01.csv,0.8387096774193549
29,HLA-B13:02.csv,0.9354838709677419
166,HLA-C05:01.csv,5.354838709677419
87,HLA-B15:27.csv,2.806451612903226
6,HLA-C17:01.csv,0.1935483870967742
35,HLA-B35:02.csv,1.1290322580645162
74,HLA-A02:05.csv,2.3870967741935485
87,HLA-B15:25.csv,2.806451612903226
6,HLA-B51:01.csv,0.1935483870967742
703,HLA-C12:02.csv,22.677419354838708
12,HLA-B40:01.csv,0.3870967741935484
29,HLA-B07:02.csv,0.9354838709677419
87,HLA-B15:01.csv,2.806451612903226
87,HLA-B15:17.csv,2.806451612903226
